# This file was produced by samtools stats (1.7+htslib-1.7) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats -t len.txt -i 2000 -@ 3 fabp-GFP-3-minus_S6_R1_001.sort.bam
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	cfc7591c	f87c8420	6b1d9bb8
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	24224744
SN	filtered sequences:	0
SN	sequences:	24224744
SN	is sorted:	1
SN	1st fragments:	12112372
SN	last fragments:	12112372
SN	reads mapped:	24224744
SN	reads mapped and paired:	24224744	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	24224744	# proper-pair bit set
SN	reads paired:	24224744	# paired-end technology bit set
SN	reads duplicated:	0	# PCR or optical duplicate bit set
SN	reads MQ0:	0	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	0
SN	total length:	1567310607	# ignores clipping
SN	bases mapped:	1567310607	# ignores clipping
SN	bases mapped (cigar):	1567310607	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	0
SN	mismatches:	33032283	# from NM fields
SN	error rate:	2.107577e-02	# mismatches / bases mapped (cigar)
SN	average length:	64
SN	maximum length:	76
SN	average quality:	31.4
SN	insert size average:	134.8
SN	insert size standard deviation:	54.0
SN	inward oriented pairs:	6209257
SN	outward oriented pairs:	0
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
# First Fragment Qualitites. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
FFQ	1	0	0	1971	0	0	0	0	0	0	0	0	0	0	0	837268	0	0	0	0	0	0	608357	0	0	0	0	0	45330	0	0	0	0	10619446	0	0	0	0	0	0	0	0	0
FFQ	2	0	0	119	0	0	0	0	0	0	0	0	0	0	0	892734	0	0	0	0	0	0	331504	0	0	0	0	0	9163	0	0	0	0	10878852	0	0	0	0	0	0	0	0	0
FFQ	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	808837	0	0	0	0	0	0	427129	0	0	0	0	0	7859	0	0	0	0	10868544	0	0	0	0	0	0	0	0	0
FFQ	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	706047	0	0	0	0	0	0	393373	0	0	0	0	0	6056	0	0	0	0	11006896	0	0	0	0	0	0	0	0	0
FFQ	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	818487	0	0	0	0	0	0	711174	0	0	0	0	0	11562	0	0	0	0	10571149	0	0	0	0	0	0	0	0	0
FFQ	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1092985	0	0	0	0	0	0	775010	0	0	0	0	0	11165	0	0	0	0	1581182	0	0	0	8652030	0	0	0	0	0
FFQ	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1068722	0	0	0	0	0	0	591498	0	0	0	0	0	30779	0	0	0	0	1587231	0	0	0	8834142	0	0	0	0	0
FFQ	8	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1183971	0	0	0	0	0	0	501658	0	0	0	0	0	83855	0	0	0	0	1498129	0	0	0	8844757	0	0	0	0	0
FFQ	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	991159	0	0	0	0	0	0	414511	0	0	0	0	0	107056	0	0	0	0	1547213	0	0	0	9052433	0	0	0	0	0
FFQ	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1174903	0	0	0	0	0	0	331844	0	0	0	0	0	142957	0	0	0	0	1507411	0	0	0	8955257	0	0	0	0	0
FFQ	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	985644	0	0	0	0	0	0	330442	0	0	0	0	0	90282	0	0	0	0	1353916	0	0	0	9352088	0	0	0	0	0
FFQ	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1063724	0	0	0	0	0	0	337775	0	0	0	0	0	119873	0	0	0	0	1397771	0	0	0	9193229	0	0	0	0	0
FFQ	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	945394	0	0	0	0	0	0	322119	0	0	0	0	0	93187	0	0	0	0	1325988	0	0	0	9425684	0	0	0	0	0
FFQ	14	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1000886	0	0	0	0	0	0	335223	0	0	0	0	0	107678	0	0	0	0	1404764	0	0	0	9263816	0	0	0	0	0
FFQ	15	0	0	8	0	0	0	0	0	0	0	0	0	0	0	1047889	0	0	0	0	0	0	342790	0	0	0	0	0	92100	0	0	0	0	1370851	0	0	0	9258734	0	0	0	0	0
FFQ	16	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1034638	0	0	0	0	0	0	344780	0	0	0	0	0	94363	0	0	0	0	1353860	0	0	0	9284730	0	0	0	0	0
FFQ	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1017616	0	0	0	0	0	0	342162	0	0	0	0	0	94527	0	0	0	0	1349011	0	0	0	9309056	0	0	0	0	0
